gene_name	gene_length	rm_count	by_count
YOR256C	2430	411.0	240.0
YPR011C	981	99.0	50.0
YPR044C	354	354.0	349.0
YHL040C	1884	435.0	96.0
YOR361C	2292	1138.0	665.0
YGR029W	570	108.0	95.0
YOR334W	1413	48.0	50.0
YGL078C	1572	744.0	554.0
YER151C	2739	97.0	94.0
YOL024W	519	0.0	0.0
YPL209C	1104	0.0	0.0
YOR382W	462	0.0	46.0
YEL039C	342	100.0	0.0
YKL189W	1200	50.0	98.0
YPL254W	1467	184.0	364.0
YFL063W	456	0.0	0.0
YLL012W	1722	340.0	0.0
YCR076C	753	92.0	149.0
YLR438W	1275	0.0	0.0
YCR094W	1176	0.0	48.0
YNL190W	615	322.0	98.0
YDR234W	2082	950.0	625.0
YGL085W	825	50.0	192.0
YER039C	750	142.0	50.0
YIR029W	1032	50.0	96.0
YKR049C	402	135.0	0.0
YPR179C	1968	149.0	100.0
YDL149W	2994	100.0	0.0
YPL002C	702	94.0	99.0
Q0120	1917		
YJR075W	1191	246.0	412.0
YPR124W	1221	87.0	150.0
YNL210W	813	0.0	50.0
YLR127C	2562	49.0	141.0
YER017C	2286	189.0	0.0
YOR215C	558	213.0	244.0
YKR063C	1509	193.0	240.0
YLR027C	1257	381.0	492.0
YDL132W	2448	391.0	288.0
YHR097C	1101	97.0	0.0
YMR096W	894	0.0	0.0
YGR229C	1518	408.0	335.0
YGL175C	1038	0.0	0.0
YER082C	1665	288.0	99.0
YKL069W	543	188.0	50.0
YHR173C	339	50.0	50.0
YMR003W	597	0.0	105.0
YPL177C	921	399.0	97.0
YKL092C	3315	141.0	99.0
YDR322C-A	291	221.0	222.0
YLR260W	2064	197.0	145.0
YDL241W	372	50.0	50.0
YKL152C	744	815.0	810.0
YNL277W-A	189	0.0	0.0
YMR001C	2118	321.0	434.0
YBL082C	1377	407.0	50.0
YDL081C	321	401.0	393.0
YLR149C	2193	50.0	50.0
YMR138W	576	68.0	0.0
YFL018C	1500	491.0	326.0
YDR149C	708	0.0	0.0
YJL139C	1287	296.0	100.0
YPL097W	1479	283.0	151.0
YOR339C	471	0.0	0.0
YDR442W	393	90.0	0.0
YLR375W	1032	270.0	204.0
YPR142C	564	166.0	96.0
YMR038C	750	140.0	199.0
YJL066C	759	208.0	50.0
YIR020C-B	735	45.0	47.0
YNL321W	2727	50.0	143.0
YGR117C	1431	193.0	412.0
YHR033W	1272	0.0	100.0
YOR342C	960	234.0	109.0
YFR029W	2037	189.0	101.0
YBR153W	735	298.0	173.0
YOR073W	1773	101.0	345.0
YOR008C	1137	307.0	95.0
YDR291W	3234	145.0	0.0
YMR289W	1125	95.0	195.0
YER070W	2667	1016.0	804.0
YAL015C	1200	330.0	181.0
YBR240C	1353	0.0	50.0
YIL157C	594	0.0	141.0
YOR161W-B	261	0.0	47.0
YMR030W-A	291	0.0	0.0
YNL074C	1359	47.0	203.0
YPL151C	1356	353.0	195.0
YKL007W	807	234.0	265.0
YLR180W	1149	909.0	774.0
YJL213W	996	107.0	98.0
YDR416W	2580	477.0	92.0
YOR277C	309	352.0	231.0
YGL129C	1353	86.0	102.0
YPR074W-A	171	0.0	0.0
YOL065C	1155	50.0	98.0
YMR181C	465	51.0	0.0
YBL022C	3402	517.0	286.0
YGL164C	1323	0.0	0.0
YOL130W	2580	309.0	270.0
YDR125C	1362	0.0	0.0
YHR214W	612	0.0	45.0
YLR460C	1131	0.0	94.0
YLL046C	750	0.0	0.0
YMR135W-A	534	0.0	0.0
YLR051C	654	99.0	146.0
YBR056W-A	201	106.0	51.0
YLR004C	1572	0.0	45.0
YFR012W	609	0.0	0.0
YPR201W	1215	0.0	0.0
YIL073C	2928	0.0	98.0
YOR284W	732	95.0	45.0
YNR072W	1695	0.0	0.0
YHR180C-B	105	0.0	0.0
YOL047C	1071	0.0	45.0
YKL113C	1149	307.0	321.0
YHR012W	849	390.0	252.0
YIL022W	1296	149.0	75.0
YNL248C	1248	523.0	215.0
YDR336W	945	241.0	95.0
YOR055W	435	96.0	97.0
YLR326W	723	96.0	68.0
YML132W	1140	150.0	0.0
YBR025C	1185	939.0	434.0
YDL186W	834	0.0	46.0
YJL026C-A	222	239.0	100.0
YER170W	678	48.0	148.0
YPL096C-A	207	48.0	49.0
YKL222C	2118	95.0	0.0
YLR139C	1932	144.0	50.0
YMR277W	2199	186.0	293.0
YML049C	4086	291.0	98.0
YCR068W	1563	0.0	0.0
YLR330W	2016	242.0	351.0
YGL125W	1803	205.0	100.0
YLR164W	507	0.0	0.0
YKR104W	921	0.0	0.0
YOR248W	303	186.0	167.0
YER116C	825	198.0	50.0
YMR160W	2451	146.0	193.0
YCL073C	1848	0.0	0.0
YMR197C	654	148.0	93.0
YAR071W	1404	48.0	185.0
YLL060C	702	96.0	51.0
YKL219W	1224	198.0	245.0
YOR188W	3414	100.0	143.0
YJR005C-A	282	0.0	0.0
YJR032W	1182	339.0	178.0
YIR037W	492	205.0	99.0
YGL012W	1422	906.0	947.0
YOL057W	2136	455.0	49.0
YMR073C	606	48.0	47.0
YFR004W	921	646.0	616.0
YDR213W	2742	193.0	116.0
YNL053W	1470	97.0	148.0
YGR208W	930	568.0	365.0
YNL024C	741	56.0	0.0
YKR079C	2517	190.0	90.0
YMR055C	921	94.0	50.0
YDR066C	591	94.0	86.0
YOR190W	1338	0.0	0.0
YNL304W	1254	121.0	88.0
YPR165W	630	471.0	549.0
YJL047C	2529	92.0	0.0
YDR275W	708	50.0	330.0
YEL061C	3003	195.0	93.0
YML027W	1158	99.0	99.0
YML128C	1542	198.0	244.0
YHR194W	1740	100.0	0.0
YGR288W	1422	0.0	0.0
YOR295W	687	46.0	144.0
YLR102C	798	72.0	48.0
YPR030W	3366	0.0	50.0
YDL208W	471	438.0	348.0
YFL037W	1374	322.0	336.0
YJR132W	3147	489.0	48.0
YPL198W	735	493.0	554.0
YDR366C	399	0.0	0.0
YFR035C	345	50.0	102.0
YNL111C	363	286.0	146.0
YPL058C	4536	71.0	285.0
YNR011C	2631	50.0	148.0
YIL050W	858	140.0	43.0
YLR309C	2736	412.0	447.0
YDR153C	1236	216.0	142.0
YGL006W-A	111	0.0	0.0
YPR169W-A	219	110.0	144.0
YJL170C	630	138.0	51.0
YKL026C	504	49.0	0.0
YDR308C	423	99.0	47.0
YLR372W	1038	868.0	714.0
YLR389C	3084	337.0	196.0
YDL168W	1161	466.0	213.0
YDL026W	312	48.0	0.0
YBR234C	1155	419.0	248.0
YIL163C	354	0.0	0.0
YBR261C	699	47.0	51.0
YPR088C	1626	857.0	534.0
YNL253W	1269	140.0	149.0
YNL287W	2808	817.0	331.0
YOL146W	585	45.0	156.0
YHR144C	939	0.0	141.0
YDR006C	2706	50.0	149.0
YMR158W-B	321	0.0	0.0
YGR123C	1542	361.0	139.0
YMR314W	705	559.0	364.0
YPL118W	1035	458.0	100.0
YLR241W	2349	200.0	168.0
YGR090W	3714	720.0	288.0
YDL233W	1377	100.0	50.0
YNL132W	3171	149.0	161.0
YDL120W	525	129.0	50.0
YJR149W	1215	50.0	50.0
YKL048C	1923	285.0	295.0
YNL137C	1461	220.0	0.0
YAL036C	1110	545.0	356.0
YBL003C	399	452.0	476.0
YHR005C-A	282	343.0	46.0
YHR208W	1182	531.0	357.0
YDL065C	1029	207.0	143.0
YGL244W	1677	305.0	240.0
YMR254C	309	0.0	0.0
YBR296C	1725	0.0	0.0
YDL030W	1593	226.0	99.0
YHR218W-A	318	0.0	49.0
YEL011W	2115	51.0	94.0
YGR001C	747	156.0	0.0
YGR270C-A	219	0.0	0.0
YGR250C	2346	286.0	249.0
YDR515W	1344	301.0	97.0
YOR254C	1992	791.0	587.0
YOR201C	1239	431.0	98.0
YHL046C	363	0.0	0.0
YAR047C	321	0.0	0.0
YHR119W	3243	674.0	97.0
YHR076W	1032	180.0	290.0
YOR336W	4098	200.0	0.0
YPL252C	519	195.0	46.0
YOR094W	552	192.0	42.0
YER157W	2406	295.0	314.0
YOL022C	1227	417.0	273.0
YPL076W	843	48.0	50.0
YEL037C	1197	609.0	238.0
YBL059W	582	45.0	0.0
YCR096C	360	49.0	0.0
YFL061W	678	0.0	0.0
YNL196C	897	0.0	0.0
YMR101C	1032	0.0	0.0
YCL050C	966	194.0	163.0
YCR021C	999	0.0	49.0
YPR079W	1146	273.0	274.0
YDR170C	6030	345.0	292.0
Q0140	1197		
Q0143	153		
Q0142	177		
YPR122W	3627	342.0	200.0
Q0144	330		
YHR048W	1545	0.0	144.0
YNL318C	1623	0.0	0.0
YER006C-A	318	0.0	47.0
YJL039C	5052	152.0	297.0
YBR006W	1494	101.0	115.0
YIR016W	798	198.0	197.0
YNL212W	2349	244.0	434.0
YDR387C	1668	180.0	49.0
YER015W	2235	47.0	0.0
YMR247C	4689	361.0	210.0
YML006C	2325	388.0	0.0
YAL056C-A	351	0.0	149.0
YDR439W	1044	217.0	49.0
YPR037C	591	94.0	95.0
YLR401C	2007	315.0	188.0
YLR125W	411	0.0	0.0
YHR095W	495	53.0	52.0
YLR070C	1071	0.0	0.0
YDL130W	321	392.0	247.0
YLR025W	723	182.0	94.0
YER139C	681	0.0	98.0
YMR094W	1437	0.0	0.0
YDR341C	1824	736.0	591.0
YJL013C	1548	149.0	48.0
YJL064W	396	49.0	48.0
YGR174W-A	87	0.0	0.0
YER019C-A	267	298.0	219.0
YKR021W	2748	90.0	96.0
YNL018C	1839	0.0	0.0
YKL067W	462	205.0	191.0
YKL090W	1332	102.0	100.0
YMR005W	1167	207.0	223.0
YLR262C	648	173.0	181.0
YDL243C	990	0.0	0.0
YER084W	387	0.0	0.0
YPL175W	1359	200.0	45.0
YKL105C	3399	50.0	100.0
YDL087C	786	50.0	0.0
YKL150W	909	764.0	342.0
YMR225C	297	143.0	0.0
YOR173W	1062	97.0	96.0
YNL323W	1245	103.0	47.0
YFR031C-A	765	839.0	795.0
YPL091W	1452	805.0	462.0
YML068W	1395	0.0	50.0
YIR008C	1230	298.0	49.0
YGL205W	2247	50.0	0.0
YPL217C	3552	675.0	629.0
YDR524C	1449	96.0	100.0
YOR333C	417	48.0	0.0
YDR293C	3753	238.0	187.0
YBR155W	1158	51.0	0.0
YEL023C	2049	95.0	144.0
YBR188C	423	0.0	0.0
YGR028W	1089	391.0	242.0
YAL017W	4071	196.0	248.0
YBR242W	717	297.0	163.0
YNL158W	597	47.0	95.0
YBR108W	2844	0.0	0.0
YJL151C	402	185.0	313.0
YNL076W	1755	268.0	188.0
YLR182W	2412	340.0	165.0
YKL001C	609	579.0	459.0
YBR173C	447	174.0	101.0
YHR045W	1683	300.0	249.0
YDR386W	1899	234.0	98.0
YMR308C	3270	861.0	392.0
YGL162W	900	47.0	48.0
YOR271C	984	285.0	321.0
YMR183C	888	211.0	158.0
YDR414C	1089	149.0	0.0
YLL044W	447	446.0	398.0
YOL132W	1416	0.0	0.0
YPR002C-A	198	0.0	52.0
YHR216W	1572	617.0	639.0
YNL260C	597	99.0	44.0
YOL002C	954	484.0	164.0
YBL020W	1725	199.0	154.0
YDL159C-B	177	47.0	0.0
YHR010W	411	513.0	534.0
YDR400W	1023	100.0	47.0
YNL231C	1056	519.0	194.0
YIL024C	570	0.0	50.0
YNL218W	1764	0.0	50.0
YOL041C	1380	471.0	242.0
YIL071C	1335	59.0	0.0
YOL109W	342	407.0	378.0
YNR025C	360	50.0	63.0
YER060W-A	1593	319.0	169.0
YNR070W	4002	100.0	51.0
YML130C	1692	295.0	92.0
YJL156W-A	222	0.0	51.0
YLR328W	1206	97.0	51.0
YBR228W	915	0.0	47.0
YNL246W	795	414.0	98.0
YGR046W	1158	94.0	198.0
YLR039C	3171	142.0	0.0
YNL097C	993	243.0	140.0
YDR039C	3276	0.0	90.0
YBR090C	369	147.0	141.0
YBR027C	333	45.0	0.0
YGL057C	864	100.0	0.0
YER172C	6492	197.0	192.0
YDL184C	78	141.0	155.0
YDL046W	522	48.0	93.0
YLR162W	357	199.0	246.0
YKL224C	372	0.0	0.0
YDR510C-A	117	49.0	0.0
YHR056W-A	435	98.0	0.0
YEL058W	1674	687.0	516.0
YJR001W	1809	799.0	569.0
YMR148W	447	0.0	0.0
YFL034C-A	369	656.0	540.0
YFL034C-B	864	50.0	149.0
YML047C	1059	0.0	0.0
YLR006C	2139	130.0	46.0
YKR102W	3510	0.0	0.0
YER149C	1263	197.0	140.0
Q0085	780		
YER114C	3123	339.0	145.0
Q0080	147		
YHR127W	732	188.0	50.0
YOR300W	309	0.0	0.0
YIL086C	309	0.0	0.0
YAR073W	1212	150.0	147.0
YMR228W	1026	208.0	99.0
YLL062C	975	46.0	0.0
YHL014C	1218	306.0	212.0
YAL067W-A	228	0.0	0.0
YER045C	1470	49.0	101.0
YMR028W	1101	100.0	94.0
YLR422W	5799	150.0	147.0
YLR093C	762	389.0	424.0
YIR031C	1665	296.0	849.0
YKR051W	1257	50.0	49.0
YJR030C	2238	103.0	48.0
YBR297W	1407	0.0	0.0
YMR030W	1131	0.0	0.0
YDL151C	582	50.0	98.0
YGL010W	525	96.0	105.0
YMR122C	375	0.0	117.0
YHR149C	2205	283.0	149.0
YDR064W	456	653.0	687.0
YMR275C	2931	246.0	97.0
YLR456W	615	0.0	50.0
YOR192C	1800	49.0	0.0
YMR202W	669	669.0	414.0
YKR077W	1092	189.0	94.0
YDR273W	1098	0.0	50.0
YPR063C	423	203.0	216.0
YGR231C	933	344.0	199.0
YAL016C-A	315	111.0	51.0
YAL016C-B	186	0.0	0.0
YDR326C	4317	345.0	201.0
YML021C	1080	99.0	50.0
YPR032W	3102	95.0	95.0
YHR050W-A	171	50.0	45.0
YJR130C	1920	356.0	271.0
YFL039C	1128	998.0	834.0
YPL173W	894	238.0	98.0
YNL117W	1665	48.0	0.0
YIL052C	366	389.0	363.0
YAL069W	315	0.0	0.0
YPL064C	906	245.0	284.0
YNR013C	2685	310.0	150.0
YDR360W	435	0.0	0.0
YHR073W	2991	642.0	338.0
YCR041W	333	0.0	0.0
YJL172W	1731	209.0	894.0
YDR151C	978	149.0	198.0
YBL078C	354	50.0	72.0
YNL051W	1212	182.0	104.0
Q0250	756		
YKL024C	615	162.0	193.0
YKL126W	2043	577.0	614.0
Q0255	1419		
YDR306C	1437	194.0	143.0
YPL061W	1503	1107.0	201.0
YLR370C	537	149.0	79.0
YLR387C	1299	444.0	374.0
YAL034C	1242	49.0	50.0
YNR039C	1818	159.0	100.0
YAL043C	2358	149.0	48.0
YIL165C	360	49.0	195.0
YLR425W	3924	198.0	96.0
YHR146W	1398	348.0	403.0
YPL125W	3099	539.0	190.0
YDR289C	1230	0.0	48.0
YNL285W	372	62.0	72.0
YNL316C	1005	95.0	94.0
YGL040C	1029	533.0	402.0
YBR194W	372	48.0	49.0
YOR354C	2079	230.0	294.0
YJL092W	3525	52.0	0.0
YMR316W	1011	144.0	0.0
YIL038C	2511	317.0	100.0
YIL138C	486	232.0	46.0
YDR034C	2373	433.0	381.0
YIL143C	2532	194.0	246.0
YGR092W	1719	150.0	362.0
YOL166C	339	0.0	0.0
YJL207C	6045	144.0	196.0
YLR247C	4671	339.0	100.0
YJR090C	3456	299.0	159.0
YDL235C	504	177.0	121.0
YGL081W	963	0.0	0.0
YGR103W	1818	749.0	494.0
YGR178C	2169	640.0	445.0
YGR057C	729	0.0	50.0
YNR001W-A	219	0.0	0.0
YJR087W	351	67.0	204.0
YGL143C	1242	297.0	45.0
YJR123W	678	729.0	758.0
YOL075C	3885	190.0	94.0
YBR294W	2580	100.0	335.0
YDL067C	180	212.0	135.0
YOL020W	1779	0.0	0.0
YDR135C	4548	726.0	535.0
YOR314W	330	48.0	0.0
YMR256C	183	152.0	99.0
YGL242C	546	262.0	45.0
YBL109W	336	0.0	0.0
YOR252W	537	147.0	0.0
YGR078C	600	174.0	140.0
YPR001W	1461	0.0	0.0
YGR007W	972	257.0	161.0
YEL053W-A	348	345.0	327.0
YHL033C	771	711.0	656.0
YHL006W-A	354	0.0	0.0
YGL252C	1767	270.0	107.0
YER155C	6504	507.0	232.0
YBR037C	888	96.0	145.0
YGL074C	327	0.0	0.0
YOR096W	573	741.0	734.0
YEL035C	501	0.0	0.0
YGR025W	303	100.0	49.0
YPL205C	345	0.0	0.0
YPL250C	411	50.0	143.0
YGR132C	864	499.0	421.0
YGL119W	1506	184.0	96.0
YMR103C	363	0.0	0.0
YCR072C	1548	200.0	95.0
YNL194C	906	0.0	49.0
YCR023C	1836	294.0	199.0
YGR278W	1734	99.0	95.0
YBL057C	627	50.0	97.0
YBR073W	2877	390.0	401.0
YPR175W	2070	211.0	250.0
Q0160	708		
YBR004C	1302	51.0	0.0
YPR120C	1308	44.0	195.0
YBL041W	726	414.0	148.0
YDL058W	5373	135.0	0.0
YNL214W	600	45.0	149.0
YLR403W	2052	187.0	44.0
YPR180W	1044	82.0	355.0
YOR203W	354	128.0	95.0
YEL013W	1737	440.0	185.0
YPR040W	1071	50.0	0.0
YDR385W	2529	2295.0	1611.0
YOR280C	801	94.0	140.0
YDR480W	972	49.0	50.0
YMR182W-A	87	0.0	0.0
YML004C	981	633.0	645.0
YHR093W	549	0.0	0.0
YLR023C	1632	50.0	97.0
YBR059C	3327	150.0	0.0
YHR180W-A	183	0.0	0.0
YDL198C	903	465.0	146.0
YLR072W	2082	159.0	199.0
YER180C	804	156.0	50.0
YGR212W	1407	51.0	49.0
YJL011C	486	152.0	93.0
YKL138C	396	45.0	0.0
YPL093W	1944	604.0	333.0
YDR347W	966	265.0	98.0
YER086W	1731	611.0	354.0
YDR207C	2511	49.0	244.0
YLR264W	204	230.0	251.0
YKR023W	1593	122.0	147.0
YDL218W	954	0.0	0.0
YKL038W	3513	50.0	50.0
YLR286C	1689	914.0	1142.0
YNL016W	1362	464.0	390.0
YHL030W-A	462	146.0	0.0
YDL118W	381	98.0	93.0
YGL199C	471	50.0	44.0
YKL107W	930	0.0	0.0
YPL079W	483	552.0	443.0
YDL085W	1638	0.0	0.0
YFL049W	1872	148.0	315.0
YKR018C	2178	398.0	239.0
YOR171C	1875	328.0	92.0
YKL003C	396	91.0	0.0
YER046W-A	330	49.0	0.0
YHR069C	1080	676.0	105.0
YDR329C	1326	301.0	190.0
YFR025C	1008	232.0	300.0
YIR006C	4443	51.0	247.0
YGL249W	2115	0.0	50.0
YKL192C	378	225.0	145.0
YHR002W	1074	156.0	47.0
YLR311C	348	0.0	0.0
YPR098C	486	99.0	50.0
YNR009W	750	148.0	193.0
YOL161C	363	0.0	0.0
YDL136W	363	439.0	410.0
YMR052C-A	366	50.0	0.0
YJR151C	3486	0.0	0.0
YKL065C	621	292.0	264.0
YJR046W	1815	50.0	0.0
YMR007W	381	0.0	48.0
YDL172C	480	47.0	45.0
YLR315W	462	47.0	98.0
YFL023W	2391	48.0	156.0
YDR092W	462	261.0	146.0
YPL108W	507	181.0	141.0
YBR171W	621	169.0	117.0
YNL130C-A	147	0.0	0.0
YJL052C-A	120	0.0	50.0
YNL070W	183	93.0	95.0
YMR185W	2946	50.0	141.0
YOR273C	1980	720.0	292.0
YBR200W	1656	340.0	0.0
YNL262W	6669	192.0	244.0
YAR028W	705	51.0	94.0
YAR053W	297	0.0	0.0
YNL133C	522	97.0	48.0
YOL069W	1356	50.0	95.0
YLL042C	504	48.0	81.0
YDR412W	708	164.0	0.0
YGL160W	1713	145.0	49.0
YOL134C	390	51.0	52.0
YJL199C	327	0.0	50.0
YBR157C	768	0.0	50.0
YCL036W	1701	730.0	562.0
YOL092W	927	302.0	286.0
YOR077W	699	45.0	49.0
YOL043C	1143	50.0	49.0
YDR402C	1470	0.0	0.0
YIL026C	3453	99.0	200.0
YEL041W	1488	0.0	50.0
YGL042C	306	47.0	137.0
YBR086C	2841	198.0	402.0
YNL244C	327	265.0	136.0
YNR027W	954	0.0	48.0
YLR438C-A	270	225.0	50.0
YLR458W	381	0.0	0.0
YGL055W	1533	1010.0	576.0
YBR092C	1404	144.0	191.0
YNL095C	1929	194.0	98.0
YDR529C	384	399.0	271.0
YGR044C	903	247.0	124.0
YBL113C	2379	50.0	50.0
YOR219C	2796	192.0	151.0
YLR135W	2247	146.0	99.0
YPL226W	3591	648.0	494.0
YML018C	1182	371.0	243.0
YDL044C	1323	200.0	101.0
YLR160C	1089	0.0	866.0
YDL011C	324	0.0	50.0
YER112W	564	224.0	0.0
YOR376W-A	156	0.0	99.0
YKR100C	1068	313.0	48.0
YIL084C	984	288.0	94.0
Q0115	1554		
YOR302W	78	100.0	100.0
YAR075W	474	50.0	177.0
YLR419W	4308	49.0	192.0
YHL016C	2208	0.0	243.0
Q0110	1272		
YMR193W	777	201.0	0.0
YLL039C	1146	614.0	520.0
YCR053W	1545	670.0	341.0
YML023C	1671	178.0	145.0
YLR437C-A	228	0.0	0.0
YMR272W-B	108	0.0	0.0
YLR091W	882	0.0	49.0
YMR272W-A	114	99.0	0.0
YER047C	2694	49.0	94.0
YIL068W-A	384	71.0	0.0
YKR053C	1215	197.0	50.0
YML098W	504	144.0	213.0
YLR420W	1095	596.0	213.0
YJR067C	426	96.0	0.0
YML094C-A	402	46.0	0.0
YDL153C	1833	425.0	146.0
YMR071C	504	197.0	189.0
YIR033W	3342	205.0	96.0
YGL016W	3246	201.0	296.0
YDL216C	1323	0.0	100.0
YMR120C	1779	1635.0	1573.0
YER029C	591	178.0	148.0
YKR075C	924	0.0	86.0
YOR194C	861	50.0	50.0
YIL105W-A	141	0.0	0.0
YMR200W	771	288.0	404.0
YAL031W-A	309	50.0	0.0
YPR034W	1434	392.0	198.0
YGR233C	3537	245.0	44.0
YCR039C	633	54.0	96.0
YPR061C	906	0.0	0.0
YDR271C	372	0.0	0.0
YOR299W	2241	355.0	246.0
YEL065W	1887	45.0	100.0
YHR189W	573	0.0	0.0
YLR385C	399	0.0	50.0
YOL124C	1302	328.0	94.0
YDL133C-A	78	151.0	124.0
YMR119W-A	375	114.0	103.0
YDR545W	5391	0.0	289.0
YLR218C	453	0.0	0.0
YBR138C	1575	195.0	51.0
YNL162W	321	446.0	523.0
YDR362C	2019	196.0	145.0
YNL115C	1935	50.0	150.0
YGL138C	1038	0.0	0.0
YJL174W	831	106.0	197.0
YLR298C	696	213.0	49.0
YNL057W	333	0.0	91.0
YDR157W	402	51.0	0.0
YJR058C	444	48.0	101.0
YPR156C	1869	497.0	248.0
YDR359C	2949	44.0	150.0
YKL124W	1740	145.0	50.0
YDR304C	678	354.0	416.0
YKL171W	2787	0.0	149.0
YIL066W-A	444	0.0	0.0
YNL337W	255	0.0	0.0
YJL056C	2643	100.0	49.0
YPL063W	1431	199.0	147.0
YOL142W	723	101.0	142.0
YDR287W	879	176.0	97.0
YGL209W	1149	50.0	0.0
YLR400W	474	0.0	0.0
YLR099W-A	264	0.0	0.0
YGL041W-A	465	115.0	48.0
YAL041W	2565	97.0	269.0
YDR199W	366	167.0	0.0
YHR219C-A	483	0.0	0.0
YPL127C	777	50.0	102.0
YJL090C	2295	43.0	0.0
YBR196C	1665	1222.0	1337.0
YHR140W	720	0.0	100.0
YDR002W	606	452.0	591.0
YOL164W	1941	0.0	149.0
YNL039W	1785	193.0	204.0
YLR198C	360	346.0	50.0
YJL205C	162	98.0	0.0
YJR118C	612	49.0	50.0
YBR072C-A	162	0.0	0.0
YIL141W	390	0.0	0.0
YHR028W-A	321	50.0	47.0
YLR245C	429	99.0	0.0
YGL083W	2415	45.0	149.0
YGR101W	1041	347.0	145.0
YLR232W	348	49.0	194.0
YDL237W	1173	352.0	100.0
YJR085C	318	177.0	241.0
YOL077C	876	383.0	211.0
YDR137W	1992	190.0	379.0
YHR031C	2172	237.0	245.0
YKL209C	3873	0.0	972.0
YGR049W	564	403.0	0.0
YDL061C	171	365.0	226.0
YLR337C	2454	0.0	102.0
YIL010W	648	0.0	48.0
YEL033W	420	234.0	204.0
YNR051C	1548	195.0	447.0
YBR292C	372	0.0	97.0
YGR005C	1203	99.0	49.0
YML111W	2763	141.0	92.0
YBR296C-A	120	0.0	0.0
YHL034C	885	255.0	277.0
YGL240W	753	0.0	0.0
YLR332W	1131	50.0	99.0
YOR392W	444	0.0	0.0
YGL254W	900	51.0	47.0
YGR127W	939	0.0	49.0
YFR006W	1608	195.0	193.0
YHL031C	672	146.0	0.0
YLR444C	303	0.0	49.0
YOR026W	1026	98.0	146.0
YER036C	1833	893.0	730.0
YOR090C	1719	100.0	205.0
YPL207W	2433	703.0	363.0
YNL138W-A	258	0.0	93.0
YGR027C	327	511.0	380.0
YCL054W	2526	401.0	495.0
YGL117W	798	292.0	146.0
YER051W	1479	46.0	142.0
YMR105C	1710	96.0	247.0
YER182W	735	97.0	0.0
YCR025C	411	0.0	0.0
YDR060W	3078	564.0	327.0
YKR048C	1254	451.0	351.0
YBL055C	1257	292.0	197.0
YBR071W	636	201.0	109.0
YNL314W	768	215.0	49.0
YLL018C	1674	541.0	289.0
YDR174W	741	551.0	517.0
YPR177C	372	46.0	0.0
YOR155C	1353	179.0	343.0
YGL101W	648	283.0	329.0
YOR250C	1338	147.0	189.0
YBR121C-A	159	95.0	49.0
YBL043W	774	50.0	49.0
YPR042C	3228	99.0	0.0
YDR383C	717	100.0	50.0
YEL048C	459	65.0	195.0
YHL029C	2040	157.0	0.0
YGR190C	366	84.0	0.0
YDR482C	408	98.0	96.0
YPR182W	261	49.0	77.0
YLR021W	540	150.0	50.0
YLR074C	501	214.0	146.0
YNL216W	2484	193.0	295.0
YLR405W	1104	244.0	246.0
YHR091C	1932	83.0	50.0
YOL013W-A	192	100.0	0.0
YOL013W-B	291	0.0	0.0
YMR089C	2478	567.0	385.0
YDR345C	1704	771.0	560.0
YOR108W	1815	297.0	286.0
YJL068C	900	175.0	222.0
YGR210C	1236	376.0	344.0
YHR179W	1203	552.0	398.0
YER190C-B	483	0.0	0.0
YNL049C	2631	99.0	350.0
YDR250C	276	0.0	0.0
YKR025W	849	199.0	153.0
YCR087W	516	230.0	44.0
YDR205W	2175	101.0	0.0
YJL108C	1152	50.0	100.0
YLR266C	2106	262.0	213.0
YER088C	2013	97.0	138.0
YLR284C	843	45.0	56.0
YNL014W	3135	148.0	0.0
YKL101W	4557	95.0	143.0
YFR009W-A	258	127.0	0.0
YPR028W	543	415.0	177.0
YJL035C	753	49.0	45.0
YBL088C	8364	197.0	190.0
YBR028C	1578	280.0	50.0
YLR116W	1431	0.0	0.0
YER008C	4011	199.0	246.0
YIR028W	1908	0.0	0.0
YJR155W	867	100.0	167.0
YOR177C	1395	0.0	0.0
YLR192C	798	409.0	100.0
YBR177C	1356	303.0	403.0
YJL155C	1359	291.0	253.0
YHR067W	843	103.0	167.0
YFR027W	846	100.0	0.0
YJL122W	528	189.0	44.0
YGR148C	468	691.0	555.0
YKR069W	1782	267.0	56.0
YDR459C	1125	282.0	147.0
YBR111W-A	291	0.0	0.0
YLR313C	1593	102.0	193.0
YNR007C	933	98.0	146.0
YJR153W	1086	0.0	0.0
YKL190W	528	97.0	49.0
YGL239C	315	92.0	50.0
YKL063C	504	0.0	107.0
YDL170W	1587	281.0	193.0
YJR044C	423	112.0	199.0
YJR011C	786	100.0	144.0
YMR009W	540	147.0	0.0
YOR156C	2181	0.0	47.0
YNL072W	924	98.0	48.0
YFL021W	1533	249.0	213.0
YJL219W	1704	0.0	0.0
YMR283C	1542	99.0	50.0
YDR090C	933	100.0	147.0
YIL108W	2091	239.0	343.0
YER093C-A	414	45.0	0.0
YJR135W-A	264	92.0	0.0
YMR187C	1296	0.0	0.0
YBR202W	2538	193.0	186.0
Q0182	405		
YNL239W	1365	295.0	98.0
YDR410C	720	98.0	150.0
YLL040C	9435	346.0	49.0
YCL032W	1041	193.0	48.0
YOR048C	3021	312.0	352.0
YNL147W	348	205.0	97.0
YBR159W	1044	565.0	445.0
YOR075W	1041	154.0	100.0
